
     Clock     uop p0     uop p1     uop p2     uop p3 
      3563        700       1192        719        736 
      1995        657       1009        682        710 
      1995        634       1001        678        707 
      1988        672       1000        683        709 
      1995        656       1011        682        710 
      1995        656       1006        682        710 
      1995        634       1001        678        707 
      1988        633       1006        678        707 
