
     Clock     uop p0     uop p1     uop p2     uop p3 
        15          9          3          1          5 
        18          7          7          1          1 
        30          0          5          3          1 
        30         -1         11          4          0 
        15         -9         17          4         -1 
         6          0         13          4          0 
         3          9         -4          0          2 
        24          9          0          0          4 
