
     Clock     uop p0     uop p1     uop p2     uop p3 
      3495        717       1787        693        738 
      1032        647       1015        681        709 
      1053        650       1015        681        709 
      1056        668       1008        679        709 
      1050        646       1011        680        707 
      1038        646       1006        680        707 
      1059        661       1009        681        709 
      1056        660       1014        681        709 
