
     Clock     uop p0     uop p1     uop p2     uop p3 
      3612        652       1204        708        736 
      1995        653       1015        682        711 
      1995        630       1001        678        707 
      1988        668       1000        683        709 
      1995        652       1011        682        710 
      1995        652       1013        682        710 
      1988        668       1002        683        709 
      1988        668       1000        683        709 
