
     Clock     uop p4     uop p5     uop p6     uop p7 
       780          0          8         37          1 
       -18          0          7         23          2 
       -18          0         11         21          2 
         0          0          9         21          2 
         0          0          8         22          2 
         0          0         10         20          2 
         3          0          6         23          2 
         0          0         10         20          2 
