
     Clock     uop p4     uop p5     uop p6     uop p7 
       150          0          0          4         -1 
         0          0          0         -1         -1 
        18          0          2          0         -1 
        18          0         -4         -1          1 
        18          0          0         -1          1 
         3          0         -4          3          1 
         3          0          0          1          1 
         6          0         -2          0          1 
