
     Clock     uop p0     uop p1     uop p2     uop p3 
       237          4          6          0          3 
       -12          8         -6          0          3 
        -9          2          6          0          3 
        -9          7         -6         -1          3 
       -12          0          2         -1          1 
        -6          7         -5         -1          1 
       -12          4         -5         -1          1 
        -6          3          2         -1          1 
