
     Clock     uop p4     uop p5     uop p6     uop p7 
        -3          0          6          4         -1 
         9          0          3          1         -1 
         0          0         -2         13          1 
        24          0          1         -5          2 
         9          0          9         -2          3 
        15          0          4         -5          0 
        18          0          2        -11          0 
         6          0         -4          9          1 
