
     Clock     uop p4     uop p5     uop p6     uop p7 
       132          0         11         22         -1 
       -12          0         10         16         -1 
       -12          0         14         12         -1 
       -12          0         12         15          1 
        -9          0         12         13          1 
       -12          0          8         17          1 
         0          0         12         13          1 
         3          0          8         17          1 
