
     Clock     uop p0     uop p1     uop p2     uop p3 
        18          6         10          1          3 
        -6          1          7          2          2 
       -15         -4          7          0          2 
       -15          2         -1          0          2 
       -12         -1         -1          0          2 
       -15         -4         10          0          2 
       -15          2         -3          0          2 
       -15         -4          7          0          2 
