
     Clock     uop p4     uop p5     uop p6     uop p7 
       159          0          2         11          0 
         3          0          2          0          0 
         0          0          6         -2          0 
         3          0          0          0          2 
         3          0          4          1          2 
         3          0          4         -1          2 
         3          0          0          3          2 
        18          0          4         -1          2 
