
     Clock     uop p0     uop p1     uop p2     uop p3 
        27         -9         13          3         -1 
         9         -1         15          1         -1 
        15          3         12          1         -3 
         9         -2         13          2         -2 
        -3        -11         17          1         -2 
        15         11          4          0          1 
        18          9          8          0          0 
        -9         -2          8         -1          0 
