
     Clock     uop p4     uop p5     uop p6     uop p7 
       132          0         -1          8         -1 
         3          0          1          0         -1 
        18          0         -3          3         -1 
        18          0          1          0          1 
        15          0         -4          3          1 
        18          0          0          2          1 
         3          0         -4          0          1 
         3          0          0          1          1 
