
     Clock     uop p4     uop p5     uop p6     uop p7 
       195          0          2         11          0 
        15          0          2          4          0 
        15          0          6          0          0 
        15          0          2          0          2 
        -3          0          5          3          2 
        15          0          3          3          2 
        12          0          4          1          2 
        15          0          4         -1          2 
