
     Clock     uop p0     uop p1     uop p2     uop p3 
        12         -2          2          0          3 
        12          9          8          1          1 
        18         -7          7          3         -1 
         0        -15          7          2         -1 
         0          3          2          5         -5 
        33          5          9          1         -1 
         6          6          3          1         -2 
        33          5         10          3         -2 
