
     Clock     uop p0     uop p1     uop p2     uop p3 
        18          1         13          2          2 
        30         -1         22          5         -2 
        18         -5         12          2          0 
        21         -7          4          3         -1 
         3          2          9          1          2 
         6         13         -1          1          1 
         6          5          5          0          2 
        30          9          3          1          1 
