
     Clock     uop p0     uop p1     uop p2     uop p3 
        18         14          9          1          2 
         3          1         15          0          1 
       -12          4          8         -1          4 
       -15          5          4         -1          2 
       -12          4          6         -1          2 
         3          7         -4         -1          2 
         3          1          6         -1          2 
       -12          5          0         -1          2 
