
     Clock     uop p4     uop p5     uop p6     uop p7 
         6          0         12         -3          2 
        21          0          3          9          2 
         3          0          2          8          2 
         6          1         26         11          0 
        -6          0          7         13          2 
        -6          0          2         16          2 
        -9          0          7         13          2 
        -9          0          2         16          2 
