
     Clock     uop p0     uop p1     uop p2     uop p3 
         3          0          7          0          3 
        12          7          7          1          2 
        30          6          0          1          1 
        12          3         23          1          1 
        24          0         16          0          0 
        15          5          8          3         -3 
         6        -28         29          6         -5 
        12         13          5          2         -2 
