
     Clock     uop p0     uop p1     uop p2     uop p3 
        27         16          0          3          2 
         9         19         -8          1          5 
        33          8          7          1          3 
         6         15          6         -1          4 
        -9         11          8         -1          4 
         0         10          2          0          4 
         3         15        -10         -1          4 
        -3         12        -10         -1          4 
