
     Clock     uop p4     uop p5     uop p6     uop p7 
        12          0          5         13          2 
         9          0          4          2          4 
        48          0          5          4          3 
       276          2          8         51          2 
       -12          0          1         16          3 
       -15          0          5         12          3 
       -15          0          1         16          3 
         3          0          5         15          3 
