
     Clock     uop p4     uop p5     uop p6     uop p7 
        18          0         -5         13          2 
        18          0          6          9          2 
        18          0          5         10          4 
         6          0          4          4          3 
         6          0          1          4          3 
        12          0          2         -4          3 
        -3          0          2         11          0 
        27          0          6         -1          1 
