
     Clock     uop p4     uop p5     uop p6     uop p7 
        24          0         -1         10          0 
       255          0         16         13          0 
        12          0          1         -6          1 
        15          0          0         -5          1 
         9          0          1          4          1 
        -3          1          5          6         -1 
        -3          0          0          5          1 
        -3          0          4          8          1 
