
     Clock     uop p0     uop p1     uop p2     uop p3 
        36          9         -2          1          2 
        30          7          4          2         -1 
        24          0          1          1          1 
        33          5         -4          0          1 
        -6         18         -3          0          3 
        -3          8        -10          0          1 
        -6          5        -10          0          1 
        15          4         -3          0          1 
