
     Clock     uop p0     uop p1     uop p2     uop p3 
        -6         16          1          0          0 
        -3         16          8          4         -4 
        18         12         10          0          0 
         6          6         24          2         -1 
        18         15          0          2         -2 
        18         16          8          0          0 
        -6         14          4          0          0 
        24         17         13          3         -3 
