
     Clock     uop p4     uop p5     uop p6     uop p7 
        10          0         -5         17          0 
        10          0          0         -1          1 
        14          0         -4          2          1 
         4          0         -2         -1          1 
        10          0          0          0          1 
         4          0         -4          4          1 
        10          0          0          0          1 
         8          0         -4          4          1 
