
     Clock     uop p0     uop p1     uop p2     uop p3 
        30          9         10          0          4 
         6         14         28          2          2 
         3         13          6          0          3 
       -12          6         12          0          1 
       -15         22         30          4          6 
       -15         11          3          0          2 
       -15          8          3          0          2 
       -15          7         10          0          2 
