
     Clock     uop p0     uop p1     uop p2     uop p3 
        12          6         12          4         -4 
        12         -1         23          5         -2 
         0          7         15          2         -1 
        21         10          8          0          2 
        27         12          9          6         -4 
         0         10          8          0          0 
        15         18         -7          0          1 
        27          8         -5          1          0 
