
     Clock     uop p0     uop p1     uop p2     uop p3 
      1840        664       1168        709        737 
      1336        634       1003        678        708 
      1332        656       1010        682        710 
      1338        671       1003        683        709 
      1336        633       1002        678        707 
      1336        655       1012        682        710 
      1342        655       1012        682        710 
      1346        633       1002        678        707 
