
     Clock     uop p0     uop p1     uop p2     uop p3 
      2790        682       1164        716        733 
      1836        660       1015        682        711 
      1836        676       1002        683        709 
      1836        675       1000        683        709 
      1842        659       1011        682        710 
      1842        662       1011        682        710 
      1842        675       1002        683        709 
      1836        634       1001        678        707 
