
     Clock     uop p0     uop p1     uop p2     uop p3 
      2472        637       1123        716        732 
      1842        657       1015        682        711 
      1848        635       1001        678        707 
      1830        672       1000        683        709 
      1842        655       1011        682        710 
      1848        634       1001        678        707 
      1842        634       1001        678        707 
      1836        656       1011        682        710 
