
     Clock     uop p0     uop p1     uop p2     uop p3 
      3094        660       1169        705        737 
      2002        676        997        683        710 
      2002        660       1009        682        711 
      2002        660       1005        682        710 
      2002        637        995        678        707 
      2002        636       1000        678        707 
      2002        659       1005        682        710 
      2002        675        996        683        709 
