
     Clock     uop p0     uop p1     uop p2     uop p3 
      3000        662       1181        713        733 
      1842        676        994        683        709 
      1848        660       1003        682        710 
      1842        675        996        683        709 
      1848        675        996        683        709 
      1842        659       1005        682        710 
      1848        659        998        682        710 
      1848        637        995        678        707 
