
     Clock     uop p0     uop p1     uop p2     uop p3 
      1816        643       1158        716        739 
      1342        653       1013        682        710 
      1336        668       1004        683        709 
      1342        630       1008        678        707 
      1342        652       1013        682        710 
      1338        668       1004        683        709 
      1338        668       1002        683        709 
      1342        652       1013        682        710 
