
     Clock     uop p0     uop p1     uop p2     uop p3 
      1872        672       1141        712        739 
      1328        659       1009        682        711 
      1338        674        996        683        709 
      1334        636        993        678        707 
      1328        657       1005        682        710 
      1332        658       1007        682        710 
      1328        674        996        683        709 
      1334        674        994        683        709 
