
     Clock     uop p0     uop p1     uop p2     uop p3 
      1838        676       1135        714        736 
      1338        658       1015        682        711 
      1342        658       1017        682        711 
      1336        673       1002        683        709 
      1336        657       1011        682        710 
      1332        657       1004        682        710 
      1336        635       1001        678        707 
      1332        634       1006        678        707 
