
     Clock     uop p0     uop p1     uop p2     uop p3 
      2814        699       1180        712        733 
      1848        638        996        678        708 
      1848        659       1005        682        710 
      1848        675        996        683        709 
      1848        637        995        678        707 
      1836        659       1005        682        710 
      1848        658       1005        682        710 
      1854        637        995        678        707 
