
     Clock     uop p0     uop p1     uop p2     uop p3 
      2904        685       1160        714        731 
      1836        653       1009        682        710 
      1842        668       1002        683        709 
      1848        668       1002        683        709 
      1848        652       1011        682        710 
      1842        651       1011        682        710 
      1848        630       1001        678        707 
      1842        630        999        678        707 
