
     Clock     uop p0     uop p1     uop p2     uop p3 
      1862        666       1150        718        734 
      1338        675        997        683        710 
      1332        659       1011        682        711 
      1332        674        998        683        709 
      1342        636        995        678        707 
      1338        658       1007        682        710 
      1342        636        997        678        707 
      1336        636        997        678        707 
