
     Clock     uop p0     uop p1     uop p2     uop p3 
      3073        668       1186        705        731 
      1995        638        994        678        708 
      1995        660       1003        682        710 
      2002        637        995        678        707 
      1988        675        994        683        709 
      1995        659       1005        682        710 
      1988        659       1000        682        710 
      1995        637        995        678        707 
