
     Clock     uop p0     uop p1     uop p2     uop p3 
      1904        681       1133        717        737 
      1412        673       1004        683        710 
      1400        659       1014        682        710 
      1416        637       1002        678        707 
      1400        637       1007        678        707 
      1412        659       1012        682        710 
      1412        675       1003        683        709 
      1412        675       1001        683        709 
