
     Clock     uop p0     uop p1     uop p2     uop p3 
      2694        686       1183        716        733 
      1836        653       1016        682        711 
      1848        631       1002        678        707 
      1842        665       1003        683        709 
      1848        651       1012        682        710 
      1854        630       1002        678        707 
      1842        668       1001        683        709 
      1842        652       1012        682        710 
