
     Clock     uop p0     uop p1     uop p2     uop p3 
      1874        718       1153        717        732 
      1328        676        994        683        709 
      1338        659       1005        682        710 
      1400        737       1106        697        725 
      1332        637        993        678        707 
      1338        659       1005        682        710 
      1328        675        996        683        709 
      1334        675        994        683        709 
