
     Clock     uop p0     uop p1     uop p2     uop p3 
      2678        653       1186        711        728 
      1610        676       1003        683        709 
      1601        659       1012        682        710 
      1605        658       1012        682        710 
      1610        637       1002        678        707 
      1596        675       1001        683        709 
      1601        659       1012        682        710 
      1610        659       1007        682        710 
