
     Clock     uop p0     uop p1     uop p2     uop p3 
      2856        666       1170        710        735 
      1836        676        995        683        710 
      1842        659       1005        682        710 
      1842        637        995        678        707 
      1842        637        995        678        707 
      1830        659       1005        682        710 
      1842        659        998        682        710 
      1842        637        995        678        707 
