
     Clock     uop p0     uop p1     uop p2     uop p3 
      1667        648       1137        719        739 
      1197        676       1002        683        710 
      1201        659       1012        682        710 
      1205        637       1002        678        707 
      1202        637       1002        678        707 
      1197        659       1012        682        710 
      1201        659       1005        682        710 
      1201        637       1002        678        707 
