
     Clock     uop p0     uop p1     uop p2     uop p3 
      1802        697       1148        718        741 
      1334        659       1002        682        710 
      1334        674        995        683        709 
      1332        674        995        683        709 
      1328        658       1004        682        710 
      1334        658       1004        682        710 
      1332        636        994        678        707 
      1328        636        992        678        707 
