
     Clock     uop p0     uop p1     uop p2     uop p3 
      1836        710       1146        716        742 
      1336        676       1005        683        710 
      1336        659       1013        682        710 
      1336        675       1004        683        709 
      1336        637       1003        678        707 
      1332        659       1013        682        710 
      1332        659       1013        682        710 
      1342        637       1003        678        707 
