
     Clock     uop p0     uop p1     uop p2     uop p3 
      1820        672       1147        713        741 
      1332        637       1000        678        707 
      1338        659       1010        682        710 
      1332        674       1003        683        709 
      1336        674       1003        683        709 
      1336        658       1012        682        710 
      1332        658       1005        682        710 
      1342        636       1002        678        707 
