
     Clock     uop p0     uop p1     uop p2     uop p3 
      1836        640       1142        713        733 
      1332        653       1011        682        710 
      1332        668       1004        683        709 
      1334        630       1001        678        707 
      1338        652       1013        682        710 
      1338        652       1008        682        710 
      1338        630       1003        678        707 
      1338        630       1008        678        707 
