
     Clock     uop p0     uop p1     uop p2     uop p3 
      1659        663       1161        711        738 
      1201        660       1015        682        711 
      1201        676       1002        683        709 
      1197        675       1000        683        709 
      1201        659       1011        682        710 
      1202        659       1013        682        710 
      1197        675       1002        683        709 
      1197        675       1000        683        709 
