
     Clock     uop p0     uop p1     uop p2     uop p3 
      2283        645       1134        709        733 
      1605        655       1008        683        709 
      1610        628       1001        679        707 
      1596        628        999        679        707 
      1610        654       1010        683        709 
      1610        657       1003        683        709 
      1591        668       1000        683        709 
      1596        624       1008        679        707 
