
     Clock     uop p0     uop p1     uop p2     uop p3 
      3094        664       1191        714        727 
      1988        657       1014        682        711 
      1988        660       1014        682        711 
      1988        672        999        683        709 
      1988        656       1010        682        710 
      1995        656       1005        682        710 
      1995        634       1000        678        707 
      1995        633       1005        678        707 
