
     Clock     uop p0     uop p1     uop p2     uop p3 
      1870        700       1149        710        734 
      1340        669       1008        679        709 
      1332        646       1011        681        708 
      1336        646       1006        681        708 
      1346        661       1009        681        709 
      1342        660       1014        681        709 
      1332        646       1011        681        708 
      1340        668       1010        679        709 
