
     Clock     uop p0     uop p1     uop p2     uop p3 
      2808        672       1209        716        734 
      1848        676        997        683        710 
      1848        659       1005        682        710 
      1848        662       1005        682        710 
      1848        675        996        683        709 
      1842        634        995        678        707 
      1848        658       1005        682        710 
      1848        637        995        678        707 
