
     Clock     uop p0     uop p1     uop p2     uop p3 
      2682        704       1179        713        732 
      1710        638        994        678        708 
      1716        660       1003        682        710 
      1722        637        995        678        707 
      1716        637        995        678        707 
      1710        659       1005        682        710 
      1716        658       1005        682        710 
      1716        637        995        678        707 
