
     Clock     uop p0     uop p1     uop p2     uop p3 
      2994        572       1177        710        737 
      1854        656       1016        682        711 
      1848        631       1001        678        707 
      1848        652       1013        682        710 
      1854        652       1008        682        710 
      1854        630       1003        678        707 
      1854        629       1008        678        707 
      1854        652       1013        682        710 
