
     Clock     uop p0     uop p1     uop p2     uop p3 
      1642        656       1107        717        737 
      1336        655       1011        683        709 
      1366        641       1011        681        709 
      1336        627       1007        679        707 
      1336        654       1011        683        709 
      1332        668       1003        683        709 
      1332        668       1001        683        709 
      1342        654       1011        683        709 
