
     Clock     uop p0     uop p1     uop p2     uop p3 
      3150        688       1199        710        729 
      1995        653       1015        682        711 
      2009        631       1002        678        708 
      1995        630        999        678        707 
      2002        652       1011        682        710 
      1995        668       1002        683        709 
      1995        668       1000        683        709 
      2002        652       1011        682        710 
