
     Clock     uop p0     uop p1     uop p2     uop p3 
      2706        684       1207        706        736 
      1710        676       1003        683        710 
      1710        660       1011        682        710 
      1716        637       1003        678        707 
      1710        675       1002        683        709 
      1716        659       1013        682        710 
      1710        659       1008        682        710 
      1716        637       1003        678        707 
