
     Clock     uop p0     uop p1     uop p2     uop p3 
      1864        640       1127        717        732 
      1496        676        998        683        710 
      1506        662       1011        683        710 
      1506        635        998        679        707 
      1501        635        996        679        707 
      1501        660       1007        683        709 
      1496        675        999        683        709 
      1506        635        998        679        707 
