
     Clock     uop p0     uop p1     uop p2     uop p3 
      2874        684       1202        714        735 
      1836        676       1001        683        709 
      1842        659       1012        682        710 
      1848        662       1005        682        710 
      1842        675       1001        683        709 
      1842        633       1009        678        707 
      1848        659       1014        682        710 
      1836        675       1003        683        709 
