
     Clock     uop p0     uop p1     uop p2     uop p3 
      1858        695       1142        712        738 
      1332        676       1002        683        710 
      1332        659       1012        682        710 
      1340        637       1002        678        707 
      1338        675       1001        683        709 
      1332        659       1012        682        710 
      1336        659       1007        682        710 
      1336        637       1002        678        707 
