
     Clock     uop p0     uop p1     uop p2     uop p3 
      1858        635       1147        718        735 
      1350        662       1010        682        709 
      1332        646       1011        681        708 
      1340        661       1009        681        709 
      1350        661       1009        681        709 
      1332        646       1011        681        708 
      1338        645       1011        681        708 
      1340        661       1009        681        709 
